-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2025 in LST
Location: latitude  8.5308   longitude 76.9296 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 86.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,PS,WS10M,T2M_MAX,T2M_MIN
2020,10,28,5.2949,16.39,91.63,99.99,2.65,27.26,24.94
2020,10,29,5.5186,1.94,84.3,100.02,1.95,28.43,24.53
2020,10,30,5.371,1.34,85.11,100.01,2.22,28.86,24.01
2020,10,31,5.5186,0.33,82.52,100.0,1.73,29.03,25.1
2020,11,1,5.693,0.01,78.56,100.08,1.88,29.4,25.56
2020,11,2,5.6213,0.03,81.85,100.14,2.18,28.64,25.53
2020,11,3,5.3122,3.37,82.29,100.08,1.91,29.83,25.08
2020,11,4,5.0945,5.56,84.72,100.04,2.23,29.01,25.76
2020,11,5,4.9214,4.38,81.99,100.03,1.84,29.49,25.87
2020,11,6,4.2845,6.86,82.42,100.1,2.63,28.82,25.13
2020,11,7,5.88,1.82,84.16,100.11,3.75,30.2,24.78
2020,11,8,5.2478,3.36,84.39,100.15,3.38,29.75,25.08
2020,11,9,5.6806,2.67,79.15,100.03,3.23,30.34,24.49
2020,11,10,5.4055,2.32,78.12,99.87,2.84,30.49,24.1
2020,11,11,5.4766,1.81,78.15,99.86,2.76,29.97,23.34
2020,11,12,3.9708,8.61,88.31,99.9,3.68,28.1,25.48
2020,11,13,1.8521,18.71,84.1,99.91,3.18,29.02,25.26
2020,11,14,5.3158,1.08,84.94,99.79,3.93,29.98,25.17
2020,11,15,4.9927,5.81,87.05,99.71,3.18,28.9,24.89
2020,11,16,1.0834,12.17,89.32,99.8,4.76,28.67,25.67
2020,11,17,3.4882,57.04,89.27,99.84,5.53,28.34,25.33
2020,11,18,4.002,27.85,85.26,100.0,3.46,27.17,24.45
2020,11,19,4.501,17.68,84.77,99.99,2.95,28.61,24.68
2020,11,20,5.9647,1.71,83.75,99.98,3.13,29.57,25.1
2020,11,21,6.1937,0.28,79.7,100.06,3.22,29.28,23.8
2020,11,22,5.6808,0.03,78.51,100.14,2.52,29.02,23.12
2020,11,23,5.5001,0.01,70.63,100.12,1.69,28.21,24.38
2020,11,24,5.0261,0.0,78.63,99.97,2.87,28.8,25.38
2020,11,25,4.6133,0.91,82.46,99.85,4.02,28.67,25.67
2020,11,26,5.0054,0.16,83.13,99.88,4.77,28.53,25.62
2020,11,27,5.2862,3.8,81.37,100.02,3.01,28.3,25.11
2020,11,28,5.6938,1.75,78.94,100.1,2.16,29.57,25.24
2020,11,29,6.1092,0.25,84.03,100.07,3.27,29.93,24.58
2020,11,30,5.867,0.48,83.25,100.06,3.5,29.98,24.42
2020,12,1,5.9338,0.27,78.9,100.09,4.32,28.84,24.41
2020,12,2,3.8539,0.33,76.99,99.99,2.55,27.59,23.85
2020,12,3,2.7254,1.76,80.57,99.85,4.04,28.47,25.2
2020,12,4,2.5606,4.65,92.29,99.65,6.18,26.88,25.2
2020,12,5,2.3738,6.13,89.25,99.73,3.34,27.84,25.27
2020,12,6,4.6502,2.91,82.57,99.92,2.35,29.44,24.63
2020,12,7,3.8834,12.38,86.53,100.01,2.93,27.81,25.35
2020,12,8,5.4679,0.59,84.44,100.13,3.98,29.53,24.75
2020,12,9,5.6177,0.45,86.58,100.08,3.93,28.98,24.36
2020,12,10,5.2603,0.1,83.25,100.11,4.02,29.51,23.65
2020,12,11,5.6873,4.75,81.54,100.13,3.51,29.6,23.5
2020,12,12,4.1354,1.13,77.93,100.11,2.74,29.2,23.44
2020,12,13,4.9193,1.11,76.74,100.05,2.59,29.24,23.9
2020,12,14,5.2217,0.13,76.1,100.03,3.72,28.91,23.18
2020,12,15,5.3347,3.98,80.26,100.1,3.18,28.93,21.52
2020,12,16,3.5714,4.39,85.29,100.13,4.1,27.25,23.87
2020,12,17,4.8792,2.97,83.57,100.08,3.44,29.02,23.91
2020,12,18,3.2498,1.54,85.8,100.05,4.12,28.32,24.2
2020,12,19,4.0567,0.38,83.47,100.07,6.36,27.59,23.78
2020,12,20,5.0328,0.0,80.83,100.12,5.49,28.94,23.02
2020,12,21,3.7819,0.03,79.4,100.04,5.78,28.24,22.67
2020,12,22,3.72,0.31,81.51,100.03,5.05,27.9,23.07
2020,12,23,5.0897,0.41,84.75,100.0,4.81,27.37,23.57
2020,12,24,5.6287,0.0,81.83,99.87,4.63,29.4,23.51
2020,12,25,5.6251,0.0,80.37,99.93,4.96,29.05,23.4
2020,12,26,5.6304,0.0,80.05,100.03,4.63,29.08,22.07
2020,12,27,4.3397,0.09,75.45,100.01,3.09,29.27,21.07
2020,12,28,4.9046,0.17,75.83,99.98,2.53,29.64,22.59
2020,12,29,4.2439,0.71,75.68,99.92,3.26,29.79,22.87
2020,12,30,5.2841,2.75,83.61,99.86,4.58,29.47,23.56
2020,12,31,3.2393,1.7,84.17,99.9,5.49,29.6,24.4
2021,1,1,3.3187,0.47,81.12,100.02,5.82,28.73,23.32
2021,1,2,5.6378,0.02,80.48,100.0,4.11,29.28,22.1
2021,1,3,5.2462,1.04,81.93,99.88,3.73,29.12,24.48
2021,1,4,4.0824,6.37,86.53,99.89,4.33,28.41,24.85
2021,1,5,5.0112,3.29,82.52,99.96,3.49,29.22,24.66
2021,1,6,4.123,17.69,79.81,99.98,1.99,28.75,24.35
2021,1,7,4.2257,2.03,82.64,99.81,2.87,29.45,24.85
2021,1,8,5.1298,10.78,84.48,99.76,2.1,28.84,24.67
2021,1,9,3.348,11.09,86.61,99.82,3.3,28.47,24.7
2021,1,10,3.4814,10.85,85.05,99.91,2.4,26.73,24.42
2021,1,11,2.9222,2.36,83.4,99.96,3.97,27.52,24.19
2021,1,12,1.386,13.98,87.47,99.79,5.88,26.31,23.18
2021,1,13,1.2257,32.93,92.09,99.79,5.21,26.95,25.05
2021,1,14,5.6957,8.91,89.26,99.85,5.15,27.9,24.47
2021,1,15,4.6802,8.29,88.58,99.9,4.21,27.12,24.88
2021,1,16,4.4849,84.99,86.88,99.86,4.03,28.42,24.02
2021,1,17,5.3095,15.98,84.69,99.91,4.17,29.08,22.75
2021,1,18,6.4358,0.0,82.27,100.01,5.08,28.45,20.63
2021,1,19,6.0482,0.0,78.67,100.04,3.44,28.82,20.62
2021,1,20,5.4545,0.0,77.7,100.09,2.32,28.33,22.15
2021,1,21,5.49,0.0,78.57,100.02,1.74,29.77,24.22
2021,1,22,5.7643,0.05,81.51,99.99,2.69,29.85,24.74
2021,1,23,5.1617,0.01,82.33,100.05,2.74,29.54,24.03
2021,1,24,5.5711,0.01,80.4,100.1,3.72,28.77,23.75
2021,1,25,6.2052,0.0,81.07,100.16,4.5,27.99,21.96
2021,1,26,6.2431,0.0,78.28,100.14,4.28,28.35,20.78
2021,1,27,5.963,0.0,76.69,100.15,4.1,28.09,20.59
2021,1,28,6.0665,0.0,78.3,100.15,4.09,28.55,20.42
2021,1,29,5.029,0.05,77.29,100.17,2.71,29.32,21.43
2021,1,30,5.7965,0.05,78.44,100.09,2.67,29.82,24.01
2021,1,31,6.2534,0.01,79.57,100.1,4.1,29.56,23.58
2021,2,1,5.7648,0.02,79.85,100.2,5.39,29.45,22.97
2021,2,2,6.1694,0.01,80.33,100.2,5.2,29.69,22.59
2021,2,3,5.796,0.0,78.61,100.18,5.58,29.43,22.86
2021,2,4,5.9263,0.0,76.9,100.21,5.01,29.18,21.95
2021,2,5,6.1877,0.0,76.29,100.14,3.94,29.89,21.04
2021,2,6,5.7662,0.0,73.91,100.05,3.95,30.12,21.74
2021,2,7,6.3173,0.0,70.81,100.04,4.83,29.93,21.13
2021,2,8,6.5935,0.0,72.79,100.09,6.35,29.69,21.3
2021,2,9,6.4037,0.0,71.48,100.05,4.89,30.02,21.25
2021,2,10,6.6799,0.0,71.27,100.05,5.14,29.85,20.7
2021,2,11,6.7577,0.0,71.22,100.03,4.04,30.04,19.58
2021,2,12,6.7382,0.0,71.65,100.1,4.48,30.06,19.71
2021,2,13,6.8304,0.0,68.79,100.19,3.29,30.02,19.94
2021,2,14,6.3098,0.0,68.97,100.2,2.62,30.91,20.79
2021,2,15,6.4466,0.0,70.48,100.1,2.25,31.42,21.02
2021,2,16,5.8147,0.0,71.54,100.09,2.03,31.26,23.61
2021,2,17,6.4075,0.07,69.1,99.99,1.61,31.52,24.79
2021,2,18,5.8387,0.15,69.1,100.09,2.4,31.66,24.07
2021,2,19,6.2623,0.01,66.48,100.08,2.56,31.91,23.82
2021,2,20,6.3782,0.1,70.58,99.99,2.48,32.35,24.47
2021,2,21,6.6199,0.1,71.0,100.08,2.51,31.93,24.5
2021,2,22,6.8885,0.09,69.76,100.15,2.73,32.28,24.64
2021,2,23,6.3902,0.06,67.51,100.05,2.93,32.96,24.16
2021,2,24,6.409,0.0,64.81,100.0,2.81,33.15,24.01
2021,2,25,5.9064,1.14,68.89,100.02,2.4,32.71,23.88
2021,2,26,6.2424,1.92,70.7,99.93,1.61,32.86,26.2
2021,2,27,6.2786,1.15,69.27,99.84,1.37,33.65,26.48
2021,2,28,6.6247,0.02,63.44,99.87,2.35,33.38,24.72
2021,3,1,6.768,0.0,65.66,100.17,2.4,32.55,22.54
2021,3,2,6.5498,0.0,66.36,100.13,3.1,33.44,22.28
2021,3,3,6.8239,0.0,65.51,100.03,4.67,33.01,22.37
2021,3,4,7.0985,0.0,66.6,100.04,3.74,32.53,21.3
2021,3,5,7.1544,0.0,63.97,100.16,3.04,33.95,22.37
2021,3,6,6.6461,0.0,67.22,100.18,2.28,33.39,23.7
2021,3,7,6.7301,0.08,65.46,100.05,2.04,33.71,25.23
2021,3,8,6.8462,1.34,70.63,100.05,2.92,32.42,25.5
2021,3,9,6.0084,2.17,71.46,100.12,3.88,32.94,25.82
2021,3,10,6.9876,2.08,72.27,100.14,4.27,32.22,24.72
2021,3,11,6.8402,4.61,75.77,100.18,1.93,29.72,25.98
2021,3,12,6.9062,1.14,71.63,100.21,3.93,30.66,25.12
2021,3,13,6.947,0.0,67.24,100.12,2.88,33.83,23.23
2021,3,14,7.0966,0.0,65.99,100.0,3.74,34.34,24.51
2021,3,15,7.1174,0.0,63.41,99.93,2.89,34.68,24.98
2021,3,16,6.9562,0.0,61.3,99.97,2.23,34.67,23.77
2021,3,17,6.6775,0.03,61.81,99.86,2.53,34.67,25.4
2021,3,18,5.6191,0.03,65.8,99.93,2.55,32.68,24.62
2021,3,19,4.2662,0.8,67.9,99.95,1.9,31.6,25.38
2021,3,20,5.4019,1.36,69.67,99.88,2.06,31.9,25.92
2021,3,21,6.6007,0.61,64.29,99.8,1.51,33.88,26.44
2021,3,22,6.2952,1.4,67.95,99.89,2.13,33.82,25.99
2021,3,23,6.5316,1.93,72.72,99.94,2.83,32.3,25.52
2021,3,24,5.711,4.25,74.8,99.98,2.7,31.12,25.77
2021,3,25,5.0921,5.63,67.57,99.93,1.86,31.67,25.82
2021,3,26,6.5299,7.43,71.3,99.81,2.91,32.46,25.68
2021,3,27,6.0703,5.03,74.42,99.84,2.52,32.03,25.47
2021,3,28,6.4699,8.19,74.74,99.85,2.9,32.12,26.1
2021,3,29,6.7745,12.77,73.5,99.88,2.92,31.92,26.05
2021,3,30,6.8436,4.74,75.17,99.78,3.09,31.21,26.21
2021,3,31,6.7051,0.66,73.15,99.7,3.83,32.47,26.26
2021,4,1,4.9699,1.14,78.46,99.69,5.05,31.26,27.14
2021,4,2,6.6271,0.03,74.98,99.74,5.24,31.95,26.43
2021,4,3,6.733,0.01,70.81,99.82,5.29,32.0,26.85
2021,4,4,7.1282,0.0,69.59,99.84,6.05,33.09,25.87
2021,4,5,6.3727,0.27,70.2,99.81,5.04,34.23,26.99
2021,4,6,5.9443,0.57,69.48,99.88,2.15,33.89,27.03
2021,4,7,6.1471,0.89,65.21,99.97,1.75,35.27,27.03
2021,4,8,5.8709,0.62,71.03,99.89,2.61,32.03,26.75
2021,4,9,6.4375,1.47,71.65,99.8,2.24,32.76,26.66
2021,4,10,6.4915,1.52,68.31,99.89,1.9,33.72,27.19
2021,4,11,5.5356,12.11,70.57,100.04,1.66,33.05,26.57
2021,4,12,6.7308,27.05,74.03,100.09,1.28,31.89,26.82
2021,4,13,5.6256,6.28,75.15,100.06,1.91,30.67,26.5
2021,4,14,6.1037,4.7,72.07,100.03,2.18,31.55,26.36
2021,4,15,6.1829,7.62,77.03,100.04,1.89,28.9,26.85
2021,4,16,6.0185,12.72,78.5,100.01,2.44,29.77,26.78
2021,4,17,6.5107,1.07,78.64,100.04,2.46,29.96,26.73
2021,4,18,4.7902,3.46,78.49,100.15,2.55,29.68,26.57
2021,4,19,6.1565,2.08,80.37,100.0,3.64,30.09,26.03
2021,4,20,3.0374,0.79,82.42,99.91,3.62,29.14,26.69
2021,4,21,6.7092,6.55,81.56,99.99,3.43,30.19,26.83
2021,4,22,6.5566,6.51,83.7,100.01,3.11,29.67,26.72
2021,4,23,5.2992,1.8,81.87,99.98,3.02,30.28,26.32
2021,4,24,6.2954,0.8,76.3,99.89,3.34,32.03,26.58
2021,4,25,6.439,1.15,77.38,99.87,2.56,30.71,27.01
2021,4,26,5.8198,3.79,78.71,99.85,2.44,30.74,27.0
2021,4,27,5.8927,5.72,84.44,99.93,2.42,29.16,27.06
2021,4,28,5.8109,0.15,81.14,100.0,2.8,30.12,27.11
2021,4,29,5.5997,0.67,81.79,99.94,3.67,30.24,26.88
2021,4,30,6.1951,4.81,78.93,99.77,2.79,31.41,27.44
2021,5,1,5.9652,7.11,82.19,99.77,1.73,30.96,27.47
2021,5,2,6.5297,5.22,80.94,99.8,1.63,30.39,27.4
2021,5,3,4.9274,5.06,83.21,99.78,2.46,30.75,25.19
2021,5,4,4.4669,10.19,75.26,99.77,1.9,30.95,25.2
2021,5,5,6.521,6.26,75.15,99.75,1.73,31.92,27.13
2021,5,6,6.5266,4.58,74.89,99.8,1.87,32.05,26.92
2021,5,7,5.7708,24.5,80.41,99.89,1.15,30.38,26.91
2021,5,8,5.9774,1.31,74.49,99.79,1.62,31.44,26.67
2021,5,9,5.4766,5.22,77.94,99.72,2.15,30.9,26.89
2021,5,10,5.917,24.11,86.09,99.78,2.48,28.31,27.07
2021,5,11,4.1398,33.78,86.1,99.8,3.46,29.64,26.8
2021,5,12,3.0514,48.0,89.55,99.74,4.27,28.17,26.64
2021,5,13,2.8339,35.33,87.25,99.7,5.02,29.01,26.49
2021,5,14,0.8503,45.84,86.66,99.67,4.83,28.39,26.14
2021,5,15,1.5931,85.91,85.27,99.61,6.89,29.18,26.13
2021,5,16,2.3561,5.28,84.85,99.69,4.67,29.03,25.94
2021,5,17,6.2657,2.97,84.38,99.82,4.23,29.31,26.51
2021,5,18,6.4714,5.85,85.41,99.83,3.9,29.44,27.1
2021,5,19,5.5738,19.97,86.87,99.8,4.51,29.05,27.13
2021,5,20,5.6957,13.52,88.75,99.89,3.6,28.15,26.16
2021,5,21,4.6642,17.99,90.23,99.99,3.41,27.76,25.49
2021,5,22,1.3058,44.49,91.12,99.9,3.97,28.15,25.94
2021,5,23,4.0706,13.3,89.23,99.89,4.04,28.74,26.55
2021,5,24,5.1154,3.67,90.2,99.96,4.8,28.26,26.3
2021,5,25,3.2681,77.34,85.33,99.98,6.5,27.86,26.48
2021,5,26,2.8462,57.82,87.65,99.97,7.52,27.26,25.75
2021,5,27,5.8039,8.05,83.26,99.91,7.8,28.97,26.13
2021,5,28,6.1786,6.57,85.23,99.9,6.38,29.52,26.81
2021,5,29,5.4269,3.16,85.22,99.96,6.39,28.99,26.84
2021,5,30,6.0989,0.67,85.41,99.93,6.47,29.13,26.51
2021,5,31,5.7233,4.5,86.03,99.77,6.52,29.03,26.73
2021,6,1,5.2066,3.27,85.78,99.77,5.55,28.77,26.63
2021,6,2,6.4543,0.92,86.22,99.74,5.21,29.31,26.31
2021,6,3,5.2109,6.38,89.86,99.79,5.71,28.69,26.8
2021,6,4,4.589,9.45,91.06,99.89,5.46,27.81,26.45
2021,6,5,1.2134,6.88,90.55,99.93,4.22,27.82,26.29
2021,6,6,5.4374,2.14,88.06,99.92,4.13,28.36,26.03
2021,6,7,6.5153,0.41,87.7,99.93,4.26,28.7,26.12
2021,6,8,4.2127,1.31,88.08,99.91,5.19,28.17,26.09
2021,6,9,5.4252,1.4,89.53,99.87,4.97,28.19,26.38
2021,6,10,6.301,1.37,88.13,99.75,5.53,28.33,26.23
2021,6,11,6.7087,1.52,86.56,99.82,5.23,28.38,25.95
2021,6,12,4.4323,6.52,87.52,99.86,6.1,28.51,26.3
2021,6,13,3.1774,20.68,88.29,99.93,5.5,27.64,25.43
2021,6,14,4.7131,18.67,88.75,99.87,5.44,27.86,25.43
2021,6,15,6.0672,1.88,85.8,99.78,6.84,28.63,26.18
2021,6,16,5.7007,4.92,86.34,99.88,6.91,28.48,26.2
2021,6,17,5.5759,3.36,88.42,99.94,5.82,28.51,26.23
2021,6,18,5.6081,1.82,87.84,100.0,5.29,28.5,26.16
2021,6,19,6.1709,1.08,85.79,100.12,5.46,28.26,26.03
2021,6,20,6.4728,0.65,87.1,100.08,5.44,28.25,25.64
2021,6,21,6.1121,0.37,88.84,100.0,5.25,28.18,25.66
2021,6,22,3.9547,3.32,92.11,99.9,5.03,27.71,25.64
2021,6,23,5.5118,2.88,91.85,99.9,3.75,27.85,25.57
2021,6,24,5.6122,0.97,91.27,99.97,4.34,27.48,25.54
2021,6,25,6.27,1.4,89.74,99.9,4.46,28.04,25.67
2021,6,26,6.3108,6.58,90.28,99.87,5.15,27.76,25.37
2021,6,27,5.5562,2.35,89.35,99.93,4.87,27.89,25.35
2021,6,28,4.7326,0.23,81.68,99.87,4.8,28.45,24.77
2021,6,29,6.7346,0.35,84.46,99.8,3.96,28.68,25.04
2021,6,30,6.4241,0.36,86.12,99.79,4.08,28.98,25.12
2021,7,1,5.165,8.44,89.38,99.75,5.05,28.74,25.86
2021,7,2,5.5337,7.73,86.57,99.82,4.7,28.65,25.99
2021,7,3,4.2422,4.99,88.44,99.86,5.58,27.64,25.25
2021,7,4,5.9465,2.48,91.25,99.83,4.81,27.66,25.29
2021,7,5,6.5126,2.15,89.2,99.76,5.4,27.68,24.82
2021,7,6,6.1097,1.33,88.85,99.61,4.91,28.0,25.48
2021,7,7,5.5166,4.35,88.69,99.65,4.83,28.19,24.91
2021,7,8,5.2344,5.3,90.54,99.73,5.5,27.94,25.32
2021,7,9,4.8317,25.47,89.19,99.73,6.91,27.01,25.19
2021,7,10,2.0004,43.48,87.19,99.74,8.12,26.65,25.26
2021,7,11,3.475,2.74,86.69,99.73,6.18,27.71,25.14
2021,7,12,5.4785,8.02,89.98,99.71,6.51,28.02,25.23
2021,7,13,5.7554,1.65,90.46,99.71,5.73,28.2,25.31
2021,7,14,4.9006,2.72,91.09,99.71,5.53,27.89,25.18
2021,7,15,4.8576,9.56,90.87,99.72,5.04,28.28,24.89
2021,7,16,3.7651,11.14,89.11,99.85,5.57,27.71,25.05
2021,7,17,6.21,2.25,90.62,99.89,4.9,27.6,24.56
2021,7,18,3.7591,2.25,92.07,99.84,5.86,26.88,25.3
2021,7,19,6.3924,0.88,90.41,99.92,5.08,27.48,24.84
2021,7,20,5.7389,0.16,90.38,100.05,5.39,27.82,24.87
2021,7,21,5.4746,0.49,91.08,100.05,5.57,27.44,24.77
2021,7,22,5.1492,4.96,92.28,99.87,5.78,27.48,25.56
2021,7,23,4.2811,18.94,92.24,99.82,7.03,27.17,25.69
2021,7,24,4.4527,23.44,86.84,99.89,7.19,27.44,25.3
2021,7,25,5.4372,4.24,88.08,100.0,6.42,27.07,25.01
2021,7,26,5.0621,2.52,88.29,99.98,6.13,27.26,24.76
2021,7,27,5.2066,2.01,90.55,99.93,5.34,27.78,24.95
2021,7,28,5.0431,3.34,91.3,99.96,5.03,27.83,24.88
2021,7,29,5.9364,0.45,89.31,99.96,5.81,27.79,25.0
2021,7,30,6.6442,0.87,88.14,100.05,5.93,28.11,25.38
2021,7,31,6.7085,0.75,86.9,100.08,6.25,28.49,25.38
2021,8,1,6.395,0.35,87.53,99.99,5.86,28.48,25.42
2021,8,2,5.9808,0.64,88.94,100.04,5.14,28.04,24.9
2021,8,3,5.7295,0.78,88.15,100.17,5.3,28.02,25.05
2021,8,4,5.2702,1.14,88.74,100.19,5.77,27.94,24.48
2021,8,5,5.2267,6.71,88.52,100.08,5.69,27.73,25.26
2021,8,6,4.1314,12.71,90.74,99.98,5.59,27.78,25.58
2021,8,7,3.2081,11.54,89.22,100.0,6.86,27.74,25.15
2021,8,8,4.2233,2.68,90.38,100.02,5.01,27.14,24.6
2021,8,9,5.9455,6.28,87.7,100.08,4.21,27.04,24.5
2021,8,10,5.0587,0.36,86.14,99.97,5.97,27.94,24.96
2021,8,11,4.1518,4.29,88.64,99.99,6.96,27.33,25.1
2021,8,12,3.7514,4.01,87.99,100.06,5.87,26.62,24.78
2021,8,13,4.2281,2.66,87.29,99.94,6.36,27.56,24.59
2021,8,14,5.6573,3.02,87.84,99.83,5.79,27.7,24.51
2021,8,15,4.6894,1.31,89.27,99.86,5.69,27.64,24.84
2021,8,16,5.412,0.6,88.77,99.95,5.32,27.03,24.59
2021,8,17,5.575,1.45,88.15,100.03,4.88,28.09,24.62
2021,8,18,4.0625,4.53,87.65,100.01,5.06,26.58,24.35
2021,8,19,5.359,1.18,87.85,99.88,4.42,27.91,23.7
2021,8,20,6.5374,0.35,89.48,99.84,3.9,27.65,24.37
2021,8,21,5.4677,1.39,90.42,99.91,3.88,27.77,24.25
2021,8,22,5.2483,3.13,91.26,99.9,2.84,27.13,23.73
2021,8,23,6.1142,1.65,88.2,99.95,2.77,27.71,23.86
2021,8,24,6.276,0.91,86.27,99.96,3.09,27.99,24.45
2021,8,25,5.9676,13.85,88.78,99.86,3.49,28.09,24.75
2021,8,26,3.4349,20.27,88.65,99.75,5.52,27.79,25.34
2021,8,27,5.0275,9.84,88.84,99.72,6.07,27.61,25.47
2021,8,28,3.4574,17.63,88.87,99.68,6.22,27.64,25.19
2021,8,29,4.373,19.6,88.8,99.7,6.68,27.13,25.02
2021,8,30,5.0294,2.31,87.43,99.75,5.61,27.54,24.69
2021,8,31,6.4529,2.97,87.43,99.77,4.55,28.19,25.03
2021,9,1,6.1298,3.82,89.73,99.89,4.61,27.64,25.39
2021,9,2,5.6098,6.55,90.74,99.89,4.34,27.06,25.15
2021,9,3,4.4078,6.27,88.51,99.85,3.91,27.75,24.99
2021,9,4,4.711,3.55,88.36,99.88,4.82,27.68,25.14
2021,9,5,4.8866,8.51,90.55,99.9,5.6,27.64,25.03
2021,9,6,5.1775,5.55,88.19,99.92,5.19,27.61,24.75
2021,9,7,5.4206,2.7,88.46,99.95,5.04,27.47,24.97
2021,9,8,6.7759,1.43,87.2,99.99,5.51,27.99,25.18
2021,9,9,6.7109,0.79,85.35,100.02,4.95,28.59,25.28
2021,9,10,6.6319,1.48,87.79,99.99,5.59,28.31,25.11
2021,9,11,5.8642,0.51,86.13,99.95,5.1,28.31,25.19
2021,9,12,3.7442,11.84,86.96,99.9,5.81,27.84,25.6
2021,9,13,3.2786,13.22,89.29,99.82,6.49,27.78,25.69
2021,9,14,6.347,2.55,90.53,99.83,4.89,28.0,25.62
2021,9,15,5.1228,12.54,91.62,99.89,4.42,28.05,25.56
2021,9,16,4.685,19.06,90.54,99.84,4.75,27.46,25.52
2021,9,17,6.3317,6.35,90.14,99.74,4.37,28.2,25.1
2021,9,18,5.5471,1.18,90.37,99.86,4.12,27.95,25.16
2021,9,19,5.6354,0.33,87.97,99.95,4.26,28.8,25.23
2021,9,20,5.9662,0.16,87.14,99.94,4.02,28.37,24.78
2021,9,21,6.7056,0.35,90.46,99.88,4.82,27.87,25.18
2021,9,22,6.6893,1.28,89.76,99.74,5.37,27.97,25.39
2021,9,23,6.4061,2.69,89.45,99.78,6.1,28.2,25.67
2021,9,24,6.0842,1.29,88.67,99.81,5.23,28.86,25.84
2021,9,25,5.4778,3.3,90.8,99.83,5.14,27.55,25.58
2021,9,26,3.6614,38.19,87.91,99.7,5.04,28.22,25.0
2021,9,27,3.2467,50.09,88.75,99.7,8.36,26.65,25.29
2021,9,28,2.6753,4.93,87.72,99.88,5.89,27.33,24.97
2021,9,29,6.0163,1.01,88.62,99.87,4.72,28.5,24.46
2021,9,30,5.4864,0.76,89.32,99.94,4.19,28.67,24.89
2021,10,1,3.941,4.64,89.17,99.86,3.84,27.8,25.1
2021,10,2,3.7397,27.58,92.35,99.76,4.03,25.84,24.59
2021,10,3,6.1123,1.9,89.68,99.74,3.78,28.56,24.86
2021,10,4,4.2468,5.28,90.61,99.74,2.71,26.98,24.66
2021,10,5,5.8572,15.87,89.17,99.72,3.55,28.1,24.52
2021,10,6,2.8793,16.19,90.41,99.68,3.45,27.1,25.16
2021,10,7,5.6544,9.75,90.83,99.72,3.45,27.73,25.26
2021,10,8,5.7125,26.69,90.23,99.86,4.58,27.84,25.65
2021,10,9,1.6435,13.61,90.24,99.98,4.92,27.53,25.91
2021,10,10,5.555,12.48,90.45,99.91,4.89,27.76,26.05
2021,10,11,2.5582,32.07,86.36,99.87,4.9,28.28,25.34
2021,10,12,4.0906,13.35,84.65,99.85,5.38,28.05,25.31
2021,10,13,6.3744,7.72,88.75,99.77,4.76,27.63,25.58
2021,10,14,5.693,13.58,87.89,99.67,5.25,28.63,26.13
2021,10,15,4.5828,23.08,87.08,99.43,5.42,28.89,25.98
2021,10,16,1.1686,44.32,90.61,99.4,7.29,27.73,26.48
2021,10,17,4.0351,21.97,88.66,99.65,7.04,28.03,26.21
2021,10,18,6.1109,0.83,85.57,99.9,6.0,27.97,25.88
2021,10,19,5.3647,0.5,87.46,100.02,4.18,28.03,25.47
2021,10,20,4.2497,10.56,89.97,100.12,3.69,27.32,25.19
2021,10,21,5.0892,1.89,86.96,100.12,2.36,28.63,24.94
2021,10,22,5.3052,0.83,86.13,100.16,1.73,28.28,25.49
2021,10,23,3.4524,14.24,88.66,100.28,2.69,27.41,25.33
2021,10,24,6.0444,3.48,85.82,100.26,3.2,28.47,24.73
2021,10,25,5.8687,7.73,85.09,100.04,2.33,28.81,25.13
2021,10,26,4.5715,10.71,83.51,99.95,1.65,28.6,25.22
2021,10,27,4.1882,8.32,84.3,99.98,2.07,28.0,25.07
2021,10,28,5.1898,16.19,77.15,99.97,1.32,28.29,24.19
2021,10,29,3.437,25.78,83.88,100.01,2.05,27.69,24.99
2021,10,30,3.5448,35.78,86.67,100.04,3.22,28.1,24.68
2021,10,31,3.9785,14.76,86.5,100.03,3.11,28.04,24.56
2021,11,1,2.3587,15.77,83.34,99.93,2.09,28.34,24.54
2021,11,2,5.3021,8.24,80.83,99.87,2.62,28.75,24.47
2021,11,3,4.4033,6.6,85.13,99.97,2.22,27.61,24.71
2021,11,4,3.6302,21.83,86.06,100.01,1.98,27.07,24.86
2021,11,5,5.095,7.13,89.77,100.04,3.28,27.07,24.72
2021,11,6,5.3489,2.85,86.64,99.92,2.58,28.52,25.21
2021,11,7,3.4106,5.12,90.33,99.88,3.67,27.01,25.52
